Genero_Usuario,Edad_Usuario,Bici,Ciclo_Estacion_Retiro,Fecha_Retiro,Hora_Retiro,Ciclo_Estacion_Arribo,Fecha_Arribo,Hora_Arribo
M,27,3859,260,2015-11-01,13:35:53.697000,11,2015-11-01,13:50:23
M,35,2644,24,2015-11-01,13:35:55.413000,260,2015-11-01,13:47:35
M,29,1943,184,2015-11-01,13:35:56.287000,190,2015-11-01,13:40:31.380000
F,30,2794,254,2015-11-01,13:35:59.483000,81,2015-11-01,14:01:04
M,20,5856,317,2015-11-01,13:36:02.993000,373,2015-11-01,13:43:15.610000
M,32,6113,289,2015-11-01,13:36:05.273000,332,2015-11-01,13:47:49
F,24,2202,15,2015-11-01,13:36:08.843000,25,2015-11-01,13:40:24
F,31,3047,389,2015-11-01,13:36:09.267000,165,2015-11-01,14:05:05
M,31,0475,291,2015-11-01,13:36:11.030000,295,2015-11-01,13:46:35
M,19,2504,296,2015-11-01,13:36:12.353000,321,2015-11-01,13:39:43
M,25,6205,150,2015-11-01,13:36:15.413000,147,2015-11-01,13:44:00
F,27,3679,25,2015-11-01,13:36:17.673000,195,2015-11-01,13:53:25
M,54,1540,218,2015-11-01,13:36:18.610000,234,2015-11-01,13:42:46
F,23,1270,15,2015-11-01,13:36:22.340000,25,2015-11-01,13:40:34
M,45,2982,291,2015-11-01,13:36:29.017000,291,2015-11-01,13:42:09
F,38,5554,63,2015-11-01,13:36:33.587000,49,2015-11-01,13:40:29
M,25,1633,146,2015-11-01,13:36:36.520000,70,2015-11-01,13:41:54
F,26,1538,389,2015-11-01,13:36:37.113000,402,2015-11-01,13:54:46
M,54,4683,398,2015-11-01,13:36:57.220000,436,2015-11-01,13:50:46
F,30,1161,63,2015-11-01,13:36:57.923000,165,2015-11-01,13:52:28
M,31,3338,146,2015-11-01,13:37:04.427000,153,2015-11-01,13:40:12
M,33,2457,74,2015-11-01,13:37:07.750000,37,2015-11-01,13:42:41
F,31,3894,248,2015-11-01,13:37:13.023000,29,2015-11-01,14:06:54
M,27,3088,305,2015-11-01,13:37:13.350000,347,2015-11-01,13:44:39
M,54,5080,196,2015-11-01,13:37:17.813000,233,2015-11-01,13:47:53
M,58,4553,87,2015-11-01,13:37:18.483000,52,2015-11-01,13:46:14
M,25,1802,26,2015-11-01,13:37:20.527000,292,2015-11-01,14:16:53.810000
F,56,3959,385,2015-11-01,13:37:23.007000,60,2015-11-01,14:00:50.020000
M,24,3332,26,2015-11-01,13:37:31.260000,292,2015-11-01,14:16:44.733000
F,49,2354,317,2015-11-01,13:37:34.100000,341,2015-11-01,13:48:05.760000
F,22,3774,66,2015-11-01,13:37:35.003000,168,2015-11-01,13:43:31
M,34,5515,233,2015-11-01,13:37:35.567000,260,2015-11-01,14:02:08
F,33,6457,75,2015-11-01,13:37:37.767000,302,2015-11-01,13:55:07
F,41,6330,16,2015-11-01,13:37:37.967000,195,2015-11-01,14:06:42
M,44,5087,53,2015-11-01,13:37:39.950000,134,2015-11-01,14:00:17.477000
M,38,6018,17,2015-11-01,13:37:42.553000,260,2015-11-01,13:58:07
M,32,3577,389,2015-11-01,13:37:44.987000,402,2015-11-01,13:54:42
M,42,6351,75,2015-11-01,13:37:48.560000,302,2015-11-01,13:58:23
F,43,1058,318,2015-11-01,13:37:51.337000,292,2015-11-01,13:43:32
M,53,1983,53,2015-11-01,13:37:51.883000,134,2015-11-01,14:00:24.107000
M,50,2767,169,2015-11-01,13:37:52.680000,182,2015-11-01,13:51:46
F,29,3967,17,2015-11-01,13:37:54.427000,260,2015-11-01,13:57:55
M,23,4045,10,2015-11-01,13:37:55.190000,183,2015-11-01,13:49:28
M,46,2002,24,2015-11-01,13:37:56.157000,19,2015-11-01,13:55:26
F,28,2873,185,2015-11-01,13:37:56.267000,190,2015-11-01,13:41:25
M,33,1322,71,2015-11-01,13:37:58.450000,182,2015-11-01,13:44:42
M,34,5386,292,2015-11-01,13:38:00.323000,66,2015-11-01,14:11:19
M,28,0906,166,2015-11-01,13:38:08.717000,167,2015-11-01,13:40:16
F,30,6085,56,2015-11-01,13:38:10.370000,6,2015-11-01,13:50:40
F,23,2344,85,2015-11-01,13:38:11.307000,1,2015-11-01,13:43:27
F,29,1913,152,2015-11-01,13:38:14.113000,152,2015-11-01,13:51:37
M,25,4393,87,2015-11-01,13:38:21.447000,263,2015-11-01,13:49:00
M,47,4915,340,2015-11-01,13:38:22.537000,377,2015-11-01,13:46:23
M,39,2931,201,2015-11-01,13:38:27.217000,218,2015-11-01,13:42:17
F,53,4158,42,2015-11-01,13:38:27.403000,67,2015-11-01,13:50:16
M,29,2793,29,2015-11-01,13:38:38.417000,87,2015-11-01,14:03:02
F,38,6211,195,2015-11-01,13:38:43.333000,29,2015-11-01,14:00:13
M,23,4556,182,2015-11-01,13:38:44.440000,175,2015-11-01,13:40:14
F,26,1786,29,2015-11-01,13:38:48.980000,87,2015-11-01,14:02:56
M,25,1893,314,2015-11-01,13:38:54.550000,332,2015-11-01,14:00:21
M,24,2962,260,2015-11-01,13:38:55.127000,265,2015-11-01,13:51:11.160000
M,28,6172,183,2015-11-01,13:38:56.263000,1,2015-11-01,14:15:00
F,27,2430,381,2015-11-01,13:39:00.273000,425,2015-11-01,13:56:06
M,34,4690,195,2015-11-01,13:39:02.957000,29,2015-11-01,14:00:22
M,36,1787,147,2015-11-01,13:39:05.983000,137,2015-11-01,13:48:12.660000
M,29,5258,381,2015-11-01,13:39:12.643000,425,2015-11-01,13:56:12
M,44,3251,41,2015-11-01,13:39:13.237000,80,2015-11-01,14:10:41
F,28,3487,139,2015-11-01,13:39:13.470000,142,2015-11-01,14:00:22
M,25,0459,17,2015-11-01,13:39:21.083000,31,2015-11-01,13:46:05
F,36,1410,32,2015-11-01,13:39:21.567000,117,2015-11-01,13:48:40
F,40,2933,16,2015-11-01,13:39:21.660000,328,2015-11-01,14:17:12
F,29,2262,46,2015-11-01,13:39:28.243000,67,2015-11-01,13:48:24
F,27,1855,22,2015-11-01,13:39:29.210000,64,2015-11-01,13:49:35
M,34,4868,16,2015-11-01,13:39:32.580000,7,2015-11-01,13:44:57
M,36,3976,32,2015-11-01,13:39:34.203000,117,2015-11-01,13:48:45
M,40,2212,27,2015-11-01,13:39:37.790000,85,2015-11-01,13:50:19
M,31,1252,35,2015-11-01,13:39:40.163000,68,2015-11-01,13:51:52
M,55,3242,193,2015-11-01,13:39:46.060000,16,2015-11-01,13:57:52.730000
M,33,6327,394,2015-11-01,13:39:49.507000,372,2015-11-01,13:43:25
M,19,2651,266,2015-11-01,13:39:52.860000,98,2015-11-01,13:55:52
F,58,5313,332,2015-11-01,13:39:56.090000,310,2015-11-01,13:47:34
F,48,4281,150,2015-11-01,13:40:03.610000,61,2015-11-01,14:35:40
M,30,2044,323,2015-11-01,13:40:04.263000,294,2015-11-01,13:44:00
F,24,2463,332,2015-11-01,13:40:08.650000,310,2015-11-01,13:47:38
M,35,5117,117,2015-11-01,13:40:18.303000,58,2015-11-01,13:55:24
F,31,3749,1,2015-11-01,13:40:26.150000,160,2015-11-01,13:47:02
M,25,6444,329,2015-11-01,13:40:28.523000,310,2015-11-01,13:49:46
M,32,4838,285,2015-11-01,13:40:28.773000,30,2015-11-01,13:56:28
M,31,3037,21,2015-11-01,13:40:36.167000,22,2015-11-01,13:48:14
F,28,4910,329,2015-11-01,13:40:40.550000,310,2015-11-01,13:50:01
M,40,5751,136,2015-11-01,13:40:51.253000,146,2015-11-01,13:50:46
M,34,2576,84,2015-11-01,13:40:51.890000,51,2015-11-01,13:48:59
F,32,2361,66,2015-11-01,13:40:57.617000,58,2015-11-01,14:08:45
M,44,1639,295,2015-11-01,13:41:02.780000,126,2015-11-01,13:55:55
M,48,5925,59,2015-11-01,13:41:02.967000,124,2015-11-01,14:17:55
M,26,5360,47,2015-11-01,13:41:05.213000,47,2015-11-01,13:44:15
F,48,5799,46,2015-11-01,13:41:07.243000,71,2015-11-01,13:51:01
M,33,0358,102,2015-11-01,13:41:09.537000,102,2015-11-01,15:04:10
F,31,1456,66,2015-11-01,13:41:11.050000,58,2015-11-01,14:05:37
M,19,5112,287,2015-11-01,13:41:13.483000,156,2015-11-01,13:54:49
M,36,1735,86,2015-11-01,13:41:33.090000,17,2015-11-01,13:50:22
M,34,5757,260,2015-11-01,13:41:37.583000,260,2015-11-01,14:13:10
M,29,3339,8,2015-11-01,13:41:40.923000,112,2015-11-01,13:47:35
M,49,2896,31,2015-11-01,13:41:47.023000,136,2015-11-01,13:50:15.610000
F,29,4716,431,2015-11-01,13:41:48.503000,74,2015-11-01,14:17:02
M,20,2572,276,2015-11-01,13:41:48.800000,295,2015-11-01,13:46:54
M,30,5928,8,2015-11-01,13:41:50.610000,112,2015-11-01,13:48:05
M,41,4102,260,2015-11-01,13:41:50.797000,260,2015-11-01,14:13:47.893000
M,34,5845,3,2015-11-01,13:41:57.410000,113,2015-11-01,14:08:22.903000
M,30,4004,181,2015-11-01,13:42:01.500000,63,2015-11-01,13:47:25.910000
M,29,2585,185,2015-11-01,13:42:06.380000,4,2015-11-01,14:00:36
F,26,3367,297,2015-11-01,13:42:06.570000,396,2015-11-01,14:05:25
M,29,5395,89,2015-11-01,13:42:12.653000,89,2015-11-01,13:45:44
M,25,4061,297,2015-11-01,13:42:18.033000,396,2015-11-01,14:05:20
F,27,6131,17,2015-11-01,13:42:20.373000,41,2015-11-01,14:27:27
F,30,4437,113,2015-11-01,13:42:25.943000,55,2015-11-01,13:55:02
M,29,4215,306,2015-11-01,13:42:27.707000,362,2015-11-01,13:52:57
M,34,1257,192,2015-11-01,13:42:28.830000,15,2015-11-01,14:03:31
M,35,6394,65,2015-11-01,13:42:29.877000,16,2015-11-01,14:06:43.520000
M,50,5138,84,2015-11-01,13:42:31.077000,150,2015-11-01,13:46:52
M,40,5769,57,2015-11-01,13:42:32.480000,57,2015-11-01,17:38:29
M,40,4017,11,2015-11-01,13:42:32.760000,51,2015-11-01,14:04:28
F,28,6337,418,2015-11-01,13:42:34.273000,418,2015-11-01,13:47:54
M,30,1515,113,2015-11-01,13:42:39.780000,55,2015-11-01,13:55:01
M,55,2449,4,2015-11-01,13:42:39.827000,123,2015-11-01,14:12:11
F,32,2940,260,2015-11-01,13:42:46.020000,183,2015-11-01,14:08:45
F,52,1402,65,2015-11-01,13:42:47.520000,16,2015-11-01,14:07:10.163000
F,50,3311,25,2015-11-01,13:42:49.750000,55,2015-11-01,14:07:32
M,20,1426,398,2015-11-01,13:42:50.297000,416,2015-11-01,13:53:01
M,32,2041,260,2015-11-01,13:42:57.550000,183,2015-11-01,14:08:39
M,61,5305,14,2015-11-01,13:43:03.180000,189,2015-11-01,14:06:12
M,39,1635,144,2015-11-01,13:43:05.037000,102,2015-11-01,14:24:06
F,36,6123,19,2015-11-01,13:43:06.957000,174,2015-11-01,14:02:04
M,39,2720,106,2015-11-01,13:43:09.360000,404,2015-11-01,14:16:26.010000
F,29,0542,11,2015-11-01,13:43:15.973000,51,2015-11-01,14:04:37
M,33,3532,144,2015-11-01,13:43:17.003000,102,2015-11-01,14:23:50
F,55,2235,154,2015-11-01,13:43:20.530000,150,2015-11-01,14:08:42
M,50,3857,377,2015-11-01,13:43:48.547000,338,2015-11-01,13:51:23
M,46,4796,181,2015-11-01,13:43:53.257000,168,2015-11-01,13:45:55
F,26,3199,337,2015-11-01,13:43:54.957000,425,2015-11-01,13:58:35
M,48,5947,125,2015-11-01,13:43:55.020000,141,2015-11-01,13:49:40
M,51,2470,347,2015-11-01,13:44:05.050000,382,2015-11-01,13:49:20
M,51,3818,32,2015-11-01,13:44:05.737000,246,2015-11-01,13:56:10
M,26,5802,188,2015-11-01,13:44:12.210000,187,2015-11-01,13:47:23.737000
M,40,2808,73,2015-11-01,13:44:12.757000,146,2015-11-01,13:49:56
M,46,4472,44,2015-11-01,13:44:13.117000,46,2015-11-01,13:48:07
M,31,5029,222,2015-11-01,13:44:17.377000,203,2015-11-01,13:48:48
M,33,4841,52,2015-11-01,13:44:18.390000,106,2015-11-01,14:15:29
M,40,3174,197,2015-11-01,13:44:24.457000,218,2015-11-01,14:03:53
M,23,1525,3,2015-11-01,13:44:29.513000,52,2015-11-01,13:55:42
M,16,2151,222,2015-11-01,13:44:30.777000,223,2015-11-01,13:52:58
M,31,6300,271,2015-11-01,13:44:31.073000,24,2015-11-01,14:06:34
M,30,5629,118,2015-11-01,13:44:37.453000,35,2015-11-01,13:48:30
M,27,5178,114,2015-11-01,13:44:43.053000,114,2015-11-01,14:00:13
F,48,3703,222,2015-11-01,13:44:44.190000,223,2015-11-01,13:52:29
M,35,2280,135,2015-11-01,13:44:45.703000,56,2015-11-01,13:53:00.063000
F,31,6466,25,2015-11-01,13:44:53.707000,260,2015-11-01,14:01:59
F,25,4850,251,2015-11-01,13:44:54.520000,19,2015-11-01,13:57:21
M,27,3913,47,2015-11-01,13:44:57.217000,130,2015-11-01,13:54:03.843000
M,27,1423,76,2015-11-01,13:45:01.430000,415,2015-11-01,14:06:03
M,40,1349,258,2015-11-01,13:45:02.833000,59,2015-11-01,13:50:40
M,33,6185,75,2015-11-01,13:45:04.270000,194,2015-11-01,14:29:04
F,29,5792,67,2015-11-01,13:45:07.513000,59,2015-11-01,13:54:50
M,30,2544,167,2015-11-01,13:45:08.077000,128,2015-11-01,13:59:52
F,27,2346,75,2015-11-01,13:45:15.923000,21,2015-11-01,14:35:52
F,25,5069,33,2015-11-01,13:45:19.837000,139,2015-11-01,13:55:43
M,48,1838,344,2015-11-01,13:45:20.900000,425,2015-11-01,13:56:21
M,36,3807,165,2015-11-01,13:45:21.490000,134,2015-11-01,13:55:17.267000
F,50,3014,13,2015-11-01,13:45:23.770000,13,2015-11-01,13:49:06
M,56,3280,206,2015-11-01,13:45:23.783000,260,2015-11-01,14:23:24
F,23,4225,62,2015-11-01,13:45:26.407000,24,2015-11-01,13:58:43
M,23,5355,254,2015-11-01,13:45:29.650000,31,2015-11-01,13:52:28
M,27,1618,83,2015-11-01,13:45:31.227000,72,2015-11-01,13:56:52
M,33,0674,339,2015-11-01,13:45:33.473000,320,2015-11-01,13:49:04
M,40,6084,206,2015-11-01,13:45:34.800000,208,2015-11-01,13:50:08
M,37,4837,258,2015-11-01,13:45:42.537000,70,2015-11-01,13:52:14
F,32,6437,71,2015-11-01,13:45:54.547000,19,2015-11-01,14:14:20
M,51,3414,1,2015-11-01,13:46:02.427000,85,2015-11-01,13:49:09
M,33,4400,18,2015-11-01,13:46:05.267000,260,2015-11-01,14:08:29
M,29,1949,89,2015-11-01,13:46:08.090000,92,2015-11-01,14:14:04
M,50,4256,52,2015-11-01,13:46:09.353000,271,2015-11-01,13:57:26.977000
M,24,5606,211,2015-11-01,13:46:18.917000,247,2015-11-01,13:52:42
M,33,4229,396,2015-11-01,13:46:22.083000,441,2015-11-01,13:58:10
M,32,2220,150,2015-11-01,13:46:22.410000,141,2015-11-01,13:52:56
M,30,5985,270,2015-11-01,13:46:26.840000,260,2015-11-01,13:52:44
M,32,2610,153,2015-11-01,13:46:35.030000,21,2015-11-01,14:04:56
M,35,3249,55,2015-11-01,13:46:37.433000,262,2015-11-01,14:08:50
F,25,2588,270,2015-11-01,13:46:39.867000,260,2015-11-01,13:52:41
M,62,6070,248,2015-11-01,13:46:42.440000,222,2015-11-01,13:58:22
M,30,5569,340,2015-11-01,13:46:44.327000,316,2015-11-01,14:14:04
F,38,5659,366,2015-11-01,13:46:45.153000,61,2015-11-01,14:08:15
M,34,1567,65,2015-11-01,13:46:49.227000,32,2015-11-01,14:26:31
F,49,4189,193,2015-11-01,13:46:52.003000,222,2015-11-01,14:05:23
M,60,5130,304,2015-11-01,13:46:52.377000,320,2015-11-01,14:14:40
M,31,1833,289,2015-11-01,13:46:53.797000,305,2015-11-01,13:48:24
M,42,4671,19,2015-11-01,13:46:54.857000,174,2015-11-01,13:51:40
M,30,4617,106,2015-11-01,13:46:56.713000,97,2015-11-01,13:54:20.340000
M,30,3897,153,2015-11-01,13:46:57.277000,21,2015-11-01,14:05:03
F,30,4292,65,2015-11-01,13:46:58.557000,32,2015-11-01,14:26:28
F,36,6538,49,2015-11-01,13:47:01.287000,84,2015-11-01,14:02:11.623000
F,21,2539,193,2015-11-01,13:47:03.983000,222,2015-11-01,14:05:03
M,31,4076,55,2015-11-01,13:47:13.360000,262,2015-11-01,14:05:40
F,25,6601,67,2015-11-01,13:47:17.743000,59,2015-11-01,13:54:44
M,27,2270,153,2015-11-01,13:47:20.613000,375,2015-11-01,14:14:49
M,48,5703,85,2015-11-01,13:47:21.923000,174,2015-11-01,13:52:21
M,56,0053,6,2015-11-01,13:47:25.497000,174,2015-11-01,14:00:29
M,32,5724,18,2015-11-01,13:47:39.630000,194,2015-11-01,13:54:51
M,33,0024,165,2015-11-01,13:47:39.740000,163,2015-11-01,13:50:13.577000
M,40,4198,219,2015-11-01,13:47:39.957000,240,2015-11-01,13:51:45
F,24,1887,90,2015-11-01,13:47:42.843000,266,2015-11-01,14:07:53
M,55,5455,282,2015-11-01,13:47:48.443000,294,2015-11-01,13:52:11
F,34,3504,286,2015-11-01,13:47:49.240000,277,2015-11-01,14:12:15
F,30,0672,126,2015-11-01,13:47:50.503000,37,2015-11-01,13:54:04
M,26,1363,260,2015-11-01,13:47:58.740000,32,2015-11-01,14:07:35
M,26,0177,116,2015-11-01,13:47:59.863000,116,2015-11-01,14:10:55
M,26,0342,134,2015-11-01,13:48:00.817000,150,2015-11-01,14:28:27
F,36,0937,20,2015-11-01,13:48:03.500000,194,2015-11-01,14:06:23
F,29,3877,52,2015-11-01,13:48:04.527000,41,2015-11-01,13:53:35
M,32,3114,174,2015-11-01,13:48:06.057000,31,2015-11-01,13:59:30
M,26,5777,134,2015-11-01,13:48:13.887000,150,2015-11-01,14:28:33
M,33,2590,20,2015-11-01,13:48:17.350000,195,2015-11-01,14:19:14
M,49,4446,77,2015-11-01,13:48:17.570000,90,2015-11-01,14:27:02
M,45,6358,291,2015-11-01,13:48:19.800000,323,2015-11-01,14:12:01
M,26,0584,311,2015-11-01,13:48:20.067000,77,2015-11-01,13:59:53
F,37,5401,162,2015-11-01,13:48:25.963000,86,2015-11-01,14:07:37
M,31,4956,309,2015-11-01,13:48:29.863000,182,2015-11-01,13:57:59
F,46,4593,232,2015-11-01,13:48:32.407000,41,2015-11-01,14:11:37
M,43,3386,416,2015-11-01,13:48:34.153000,414,2015-11-01,13:50:52
M,26,2164,144,2015-11-01,13:48:35.743000,148,2015-11-01,14:04:23
M,56,0215,256,2015-11-01,13:48:36.743000,85,2015-11-01,13:53:42
M,58,1298,15,2015-11-01,13:48:38.317000,31,2015-11-01,14:01:25
F,34,4808,134,2015-11-01,13:48:42.420000,187,2015-11-01,14:18:50.210000
F,31,5832,113,2015-11-01,13:48:47.070000,31,2015-11-01,13:55:08
M,31,6313,305,2015-11-01,13:48:51.127000,285,2015-11-01,13:52:20
M,36,5670,18,2015-11-01,13:48:51.890000,18,2015-11-01,14:02:45.320000
M,35,3530,113,2015-11-01,13:49:00.237000,31,2015-11-01,13:55:03
M,25,4137,261,2015-11-01,13:49:05.493000,31,2015-11-01,14:00:40
M,44,3231,211,2015-11-01,13:49:13.387000,59,2015-11-01,14:13:33
F,26,4155,193,2015-11-01,13:49:14.103000,96,2015-11-01,14:15:34
M,19,4268,206,2015-11-01,13:49:28.690000,233,2015-11-01,13:56:35
M,36,2011,193,2015-11-01,13:49:28.753000,96,2015-11-01,14:16:01
M,26,2709,151,2015-11-01,13:49:34.447000,158,2015-11-01,13:54:22.380000
F,32,3841,404,2015-11-01,13:49:34.837000,47,2015-11-01,14:24:20
F,57,3439,420,2015-11-01,13:49:39.017000,418,2015-11-01,13:53:39
F,39,2175,206,2015-11-01,13:49:40.577000,246,2015-11-01,14:00:38
M,32,1445,375,2015-11-01,13:49:42.480000,408,2015-11-01,14:07:41.563000
M,25,2051,44,2015-11-01,13:49:46.460000,228,2015-11-01,15:00:59
M,34,0693,404,2015-11-01,13:49:47.333000,47,2015-11-01,14:25:58
F,52,2365,182,2015-11-01,13:49:52.963000,71,2015-11-01,13:59:55
M,48,5179,6,2015-11-01,13:49:56.490000,133,2015-11-01,14:04:14
M,39,2172,31,2015-11-01,13:49:57.707000,10,2015-11-01,14:29:17
F,34,1305,296,2015-11-01,13:49:59.437000,280,2015-11-01,13:56:05
M,24,5520,321,2015-11-01,13:50:08.063000,295,2015-11-01,13:54:39
M,48,5445,82,2015-11-01,13:50:14.633000,41,2015-11-01,13:59:54
M,40,3315,312,2015-11-01,13:50:15.177000,353,2015-11-01,14:17:21
M,25,6549,248,2015-11-01,13:50:17.847000,224,2015-11-01,14:15:45
M,30,5065,320,2015-11-01,13:50:28.563000,398,2015-11-01,14:03:17
F,30,2459,248,2015-11-01,13:50:29.890000,224,2015-11-01,14:15:23
F,28,3702,33,2015-11-01,13:50:43.553000,291,2015-11-01,14:20:11
M,37,4569,405,2015-11-01,13:50:53.103000,430,2015-11-01,13:56:39
M,24,2499,24,2015-11-01,13:50:58.327000,41,2015-11-01,14:00:12
F,34,3241,3,2015-11-01,13:51:03.023000,13,2015-11-01,14:02:55
F,34,2513,405,2015-11-01,13:51:04.943000,430,2015-11-01,13:56:55
M,51,3542,278,2015-11-01,13:51:09.013000,336,2015-11-01,14:10:42
F,30,1355,47,2015-11-01,13:51:10.310000,71,2015-11-01,13:59:36
M,32,1577,131,2015-11-01,13:51:18.233000,163,2015-11-01,14:02:05.620000
M,56,2980,387,2015-11-01,13:51:18.250000,146,2015-11-01,14:28:49
M,47,5032,82,2015-11-01,13:51:20.637000,8,2015-11-01,14:16:48
M,19,2647,167,2015-11-01,13:51:23.647000,305,2015-11-01,13:58:03
F,35,4356,123,2015-11-01,13:51:23.880000,96,2015-11-01,14:10:40
F,50,6402,136,2015-11-01,13:51:34.193000,139,2015-11-01,17:36:39
M,30,1403,123,2015-11-01,13:51:36.250000,96,2015-11-01,14:10:47
F,65,1716,142,2015-11-01,13:51:41.727000,109,2015-11-01,14:17:54
M,29,3267,241,2015-11-01,13:51:41.807000,222,2015-11-01,14:05:01
M,48,5397,150,2015-11-01,13:51:43.333000,150,2015-11-01,14:13:38
M,25,4917,301,2015-11-01,13:51:48.683000,341,2015-11-01,14:04:17.180000
F,31,2782,142,2015-11-01,13:51:57.157000,149,2015-11-01,13:58:26
M,36,2229,171,2015-11-01,13:51:59.480000,182,2015-11-01,13:56:50
M,22,4696,252,2015-11-01,13:52:18.247000,115,2015-11-01,14:02:53
M,31,2398,47,2015-11-01,13:52:36.950000,28,2015-11-01,14:02:10
F,44,5203,58,2015-11-01,13:52:40.210000,51,2015-11-01,13:58:05
M,34,2131,277,2015-11-01,13:52:47.823000,318,2015-11-01,14:01:16
M,65,5929,39,2015-11-01,13:53:03.237000,20,2015-11-01,14:06:34
F,28,3881,241,2015-11-01,13:53:11.707000,222,2015-11-01,14:04:56
M,27,5589,47,2015-11-01,13:53:12.160000,54,2015-11-01,13:56:48
M,45,3093,34,2015-11-01,13:53:20.193000,31,2015-11-01,14:04:29
M,31,4260,242,2015-11-01,13:53:24.890000,222,2015-11-01,14:05:29
M,55,5783,132,2015-11-01,13:53:28.993000,58,2015-11-01,14:10:24
M,31,3559,265,2015-11-01,13:53:38.977000,92,2015-11-01,14:10:30
M,35,6251,34,2015-11-01,13:53:55.480000,142,2015-11-01,14:02:48
M,24,2088,119,2015-11-01,13:54:03.267000,118,2015-11-01,13:56:23.977000
M,26,4451,271,2015-11-01,13:54:04.047000,270,2015-11-01,13:57:45.360000
M,30,3119,271,2015-11-01,13:54:13.920000,218,2015-11-01,14:23:07
F,50,6329,13,2015-11-01,13:54:21.253000,21,2015-11-01,14:16:43
M,30,6478,15,2015-11-01,13:54:21.767000,49,2015-11-01,14:03:59
M,54,4379,252,2015-11-01,13:54:30.987000,217,2015-11-01,14:00:53
M,38,6602,194,2015-11-01,13:54:35.137000,18,2015-11-01,14:17:22.157000
M,28,6254,282,2015-11-01,13:54:40.580000,155,2015-11-01,13:59:36
M,32,2101,260,2015-11-01,13:54:42.577000,174,2015-11-01,14:06:37
M,25,6078,47,2015-11-01,13:54:46.400000,116,2015-11-01,16:50:08.267000
F,28,1181,19,2015-11-01,13:54:48.880000,271,2015-11-01,14:39:11.380000
M,41,6025,55,2015-11-01,13:54:50.283000,96,2015-11-01,14:02:56
M,41,3460,110,2015-11-01,13:55:01.703000,123,2015-11-01,14:01:28
M,35,1601,339,2015-11-01,13:55:03.140000,8,2015-11-01,14:17:04
F,21,5621,132,2015-11-01,13:55:16.290000,47,2015-11-01,14:13:10
F,36,3112,52,2015-11-01,13:55:17.350000,6,2015-11-01,14:09:44
M,25,2629,228,2015-11-01,13:55:20.987000,242,2015-11-01,14:07:31
M,29,2013,9,2015-11-01,13:55:27.227000,195,2015-11-01,14:23:05
F,30,2758,228,2015-11-01,13:55:31.703000,242,2015-11-01,14:07:33
M,29,1943,190,2015-11-01,13:55:38.677000,184,2015-11-01,13:59:46
F,31,2397,9,2015-11-01,13:55:42.530000,194,2015-11-01,14:10:15
F,39,5725,181,2015-11-01,13:56:18.533000,309,2015-11-01,14:08:56
M,20,0663,373,2015-11-01,13:56:18.550000,317,2015-11-01,14:03:47
F,26,4351,1,2015-11-01,13:56:21.450000,259,2015-11-01,14:04:17
M,42,4783,84,2015-11-01,13:56:30.733000,136,2015-11-01,14:07:33.897000
M,54,5789,187,2015-11-01,13:56:33.883000,190,2015-11-01,13:58:37
F,26,1641,44,2015-11-01,13:56:35.087000,46,2015-11-01,14:00:34.980000
F,28,1208,140,2015-11-01,13:56:38.157000,63,2015-11-01,14:12:52
M,32,5830,51,2015-11-01,13:56:40.390000,117,2015-11-01,14:07:14
M,60,4117,254,2015-11-01,13:56:44.257000,256,2015-11-01,13:59:43
F,29,3461,31,2015-11-01,13:56:46.537000,37,2015-11-01,14:06:16
M,31,4060,140,2015-11-01,13:56:49.173000,63,2015-11-01,14:12:47
M,54,3989,125,2015-11-01,13:56:54.913000,144,2015-11-01,14:06:13
M,34,2705,37,2015-11-01,13:56:57.563000,67,2015-11-01,14:05:35
F,23,2920,1,2015-11-01,13:56:57.877000,31,2015-11-01,14:03:19
F,32,3516,21,2015-11-01,13:56:58.640000,116,2015-11-01,14:08:47
M,21,6524,31,2015-11-01,13:56:58.827000,37,2015-11-01,14:06:02
M,58,2150,183,2015-11-01,13:57:14.757000,160,2015-11-01,14:03:29
M,52,5040,414,2015-11-01,13:57:18.173000,366,2015-11-01,14:06:48
M,43,5971,72,2015-11-01,13:57:18.703000,61,2015-11-01,14:05:27
M,32,4214,10,2015-11-01,13:57:19.780000,183,2015-11-01,14:05:29
M,28,5227,169,2015-11-01,13:57:26.970000,95,2015-11-01,14:36:18
F,30,6316,147,2015-11-01,13:57:27.110000,139,2015-11-01,14:08:40
F,24,2570,14,2015-11-01,13:57:28.780000,96,2015-11-01,14:19:40
M,30,3545,10,2015-11-01,13:57:32.930000,183,2015-11-01,14:05:46
M,23,5209,214,2015-11-01,13:57:33.663000,222,2015-11-01,17:06:25.887000
M,50,2988,405,2015-11-01,13:57:34.177000,374,2015-11-01,14:05:14.867000
M,36,5568,169,2015-11-01,13:57:38.780000,95,2015-11-01,14:36:23
M,31,4348,147,2015-11-01,13:57:39.777000,139,2015-11-01,14:08:11
M,55,2832,294,2015-11-01,13:57:40.793000,400,2015-11-01,14:12:48
F,59,5172,26,2015-11-01,13:57:47.127000,29,2015-11-01,14:02:00
M,61,0471,194,2015-11-01,13:57:56.923000,18,2015-11-01,14:10:01.657000
M,46,3106,428,2015-11-01,13:58:01.760000,427,2015-11-01,14:04:32
M,25,3560,376,2015-11-01,13:58:21.227000,151,2015-11-01,14:34:14
